dataset_name,best_params,duration,mse_score,rmse_score,mae_score,mape_score,smape_score,train_loss_history,val_loss_history
./Data/Alexandra/4.csv,"{'lstm_units': 24, 'dropout_rate': 0.2284041535189315, 'optimizer': 'adam'}",28.802832,0.0019882713728208,0.0445900366990303,0.0321891156016628,7666874820493.411,213.1427568474165,"0.053107891231775284,0.01424837950617075,0.009898212738335133,0.00828524399548769,0.007156349252909422,0.006432317662984133,0.005724446382373571,0.005105404183268547,0.004569412209093571,0.004151563625782728,0.003779298160225153,0.00352563988417387,0.003349454142153263,0.0032539484091103077,0.0031767073087394238,0.003033662447705865,0.0029452682938426733,0.0029420002829283476,0.0028762889560312033,0.002816923661157489,0.002800204325467348,0.0027075002435594797,0.002710083732381463","0.004865448921918869,0.003968592267483473,0.0036170855164527893,0.0031307069584727287,0.0031777573749423027,0.0027069272473454475,0.00274029653519392,0.002163497032597661,0.0017570535419508815,0.0016715399688109756,0.0017523234710097313,0.001534304697997868,0.001634752843528986,0.001468118978664279,0.0014059370150789618,0.0017032078467309475,0.0013350120279937983,0.001224590465426445,0.0014181067235767841,0.0015516673447564244,0.0012990509858354926,0.001673764199949801,0.0012641544453799725"
./Data/Alexandra/5.csv,"{'lstm_units': 80, 'dropout_rate': 0.32481278417996073, 'optimizer': 'adam'}",24.741339,0.0052970687423423,0.0727809641482054,0.0544865787322051,0.2993612174916359,585.236488491015,"0.030223095789551735,0.01435428112745285,0.011191017925739288,0.009140177629888058,0.007623800542205572,0.007130512502044439,0.006821471266448498,0.006519896909594536,0.006327465176582336,0.006091929506510496,0.005854457151144743,0.005611690226942301,0.005468497984111309,0.0052628908306360245","0.006955744232982397,0.005845670588314533,0.005526027176529169,0.003617899725213647,0.0029926549177616835,0.003376950044184923,0.0031791916117072105,0.0028408856596797705,0.002774597378447652,0.002911889925599098,0.0031426844652742147,0.004439728334546089,0.002933942247182131,0.003509966190904379"
./Data/Alexandra/13.csv,"{'lstm_units': 99, 'dropout_rate': 0.2486567919543246, 'optimizer': 'adam'}",17.942541,0.003043432118018,0.0551673102300453,0.0431066795642694,0.1851082642394795,457.2559230672789,"0.020144613459706306,0.009073908440768719,0.00675615668296814,0.005512947682291269,0.004983627703040838,0.004691707901656628,0.0044752187095582485,0.004300364758819342,0.004168157931417227,0.003968250937759876","0.006248707417398691,0.004775797948241234,0.004230068065226078,0.0034375470131635666,0.0032608183100819588,0.003785866079851985,0.003531300462782383,0.0034078676253557205,0.0037771507631987333,0.003843272803351283"
./Data/Alexandra/2.csv,"{'lstm_units': 79, 'dropout_rate': 0.10567747183254475, 'optimizer': 'adam'}",20.220416,0.0044333877781888,0.0665836900313344,0.0497566882236228,415230419402.6292,401.3756036176084,"0.024779459461569786,0.010485957376658916,0.008630719967186451,0.007409960497170687,0.006723626516759396,0.006087146699428558,0.00570939714089036,0.005428567994385958,0.005195604637265205,0.004987186286598444,0.0048542446456849575,0.0046670883893966675,0.0044625913724303246,0.004223736003041267,0.004017934203147888,0.0038182390853762627,0.003620555391535163","0.006521106697618961,0.004221528768539429,0.004253406077623367,0.0026702170725911856,0.0036078677512705326,0.002555806888267398,0.002561794826760888,0.0025121276266872883,0.0021004807204008102,0.002608588198199868,0.0025738757103681564,0.0020694355480372906,0.0024508151691406965,0.002405919134616852,0.0028614236507564783,0.0028779213316738605,0.002962207654491067"
./Data/Alexandra/20.csv,"{'lstm_units': 94, 'dropout_rate': 0.16623333424064057, 'optimizer': 'rmsprop'}",33.027966,0.0036987028280411,0.0608169616804481,0.0461446237124291,179767190799.7346,382.2729306048639,"0.021379688754677773,0.010938419960439205,0.008896255865693092,0.007540821097791195,0.006482526659965515,0.005957459565252066,0.005681414622813463,0.005484906956553459,0.005387670826166868,0.005291765555739403,0.005196330137550831,0.0051274774596095085,0.005032776854932308,0.004991875030100346,0.004936417564749718,0.004882801324129105,0.0048610433004796505","0.00591230345889926,0.0051660966128110886,0.005151151213794947,0.003738702740520239,0.004081876017153263,0.0031663423869758844,0.0031510971020907164,0.003453703597187996,0.003063860349357128,0.003948204219341278,0.0034066238440573215,0.0030131740495562553,0.003456555074080825,0.003929277416318655,0.003106073010712862,0.0035414330195635557,0.0035560496617108583"
./Data/Alexandra/14.csv,"{'lstm_units': 41, 'dropout_rate': 0.2738537016878416, 'optimizer': 'adam'}",30.248044,0.0104413321862067,0.1021828370432469,0.0765174784743673,0.3454574519696809,636.874113406032,"0.042688336223363876,0.01934122107923031,0.014347650110721588,0.012180828489363194,0.011393863707780838,0.01092291809618473,0.010296589694917202,0.009639631025493145,0.008939603343605995,0.008420074358582497,0.00812713522464037,0.007834727875888348,0.007488573901355267,0.007276840973645449,0.0070870243944227695,0.006913866847753525,0.006766690406948328,0.0065055410377681255,0.006225330755114555,0.006155596114695072,0.006046198774129152,0.00589203042909503","0.007603296544402838,0.00798114761710167,0.006912790704518557,0.006527633871883154,0.005659890361130238,0.005941573064774275,0.006003206130117178,0.005188139155507088,0.00521875498816371,0.006054774858057499,0.00482442881911993,0.005199650768190622,0.004491619765758514,0.005203158129006624,0.004736992996186018,0.00516305910423398,0.004402050282806158,0.004406771622598171,0.004515014588832855,0.005238147918134928,0.005635020788758993,0.005158847197890282"
./Data/Alexandra/17.csv,"{'lstm_units': 23, 'dropout_rate': 0.14186060047401822, 'optimizer': 'adam'}",29.868432,0.0044043248718565,0.0663650877484282,0.050470083454422,120140156380.08076,410.00470004508975,"0.03935980796813965,0.016688045114278793,0.013396823778748512,0.010583065450191498,0.009001663886010647,0.00821757037192583,0.007796484977006912,0.007385257165879011,0.0069532617926597595,0.0065791308879852295,0.00619002478197217,0.005940297152847052,0.005826178938150406,0.00554053345695138,0.005428673699498177,0.0053407419472932816,0.005142938811331987,0.005183235742151737,0.005016206298023462,0.004916177596896887,0.004832094069570303,0.004747395869344473,0.004683303646743298,0.0045517487451434135","0.007706274278461933,0.005572527181357145,0.00459201680496335,0.004012774676084518,0.003851069137454033,0.004083080682903528,0.0041253697127103806,0.003503776155412197,0.0034039425663650036,0.003056409303098917,0.0029089099261909723,0.003145925933495164,0.0036758631467819214,0.0032193029765039682,0.0028913402929902077,0.0029953857883810997,0.0035926352720707655,0.003322189673781395,0.0026192425284534693,0.0030548491049557924,0.003057365771383047,0.00307574775069952,0.002957105403766036,0.003339192597195506"
./Data/Alexandra/8.csv,"{'lstm_units': 95, 'dropout_rate': 0.3967790722864171, 'optimizer': 'adam'}",19.173312,0.0057106478880779,0.075568828812401,0.0563866408278944,1438308630528.291,522.4607134647796,"0.035974711179733276,0.015516565181314945,0.012421793304383755,0.010836837813258171,0.00910769309848547,0.008223447948694229,0.007819612510502338,0.007442863192409277,0.007178490050137043,0.007001278921961784,0.006801721174269915,0.006569236516952515,0.006453339941799641,0.006400637328624725","0.007791660260409117,0.007450037635862827,0.00716653186827898,0.005743435118347406,0.004623284097760916,0.005214822478592396,0.005061497446149588,0.005205853376537561,0.003642462892457843,0.003957726992666721,0.004165024496614933,0.0041013602167367935,0.004453588277101517,0.00451196962967515"
./Data/Alexandra/15.csv,"{'lstm_units': 46, 'dropout_rate': 0.1503961959339297, 'optimizer': 'adam'}",27.961196,0.0050119909243248,0.0707954159838394,0.0530608123673805,0.1787592995574482,416.4353246756135,"0.03254552185535431,0.014394628815352917,0.010058262385427952,0.008708221837878227,0.00809992291033268,0.007485183421522379,0.006794689688831568,0.0062576774507761,0.0059176101349294186,0.005728159099817276,0.0055652703158557415,0.005469809751957655,0.005302532576024532,0.005138568580150604,0.005026497412472963,0.00488350261002779,0.00472777895629406,0.004559470806270838,0.004450319334864616","0.005977641325443983,0.005236104130744934,0.0049318284727633,0.00487481988966465,0.005332609172910452,0.004578146617859602,0.005641161929816008,0.004015747923403978,0.0038851851131767035,0.004170515108853579,0.004093538038432598,0.003819982521235943,0.004205313045531511,0.0037333203945308924,0.004115669522434473,0.004043650813400745,0.00421697273850441,0.004009614232927561,0.004744984675198793"
./Data/Alexandra/11.csv,"{'lstm_units': 75, 'dropout_rate': 0.13570789247790493, 'optimizer': 'adam'}",22.036368,0.005169099879147198,0.07189645247957091,0.05340463708861117,0.20675588539933623,432.75752996942845,"0.02232782356441021,0.009805993176996708,0.00818072073161602,0.007316903211176395,0.006431817077100277,0.005712748970836401,0.00532545568421483,0.0050463746301829815,0.0048152185045182705,0.0046371822245419025","0.003617823589593172,0.0036461695563048124,0.0037343320436775684,0.002798693021759391,0.0020862347446382046,0.0021594578865915537,0.0028470042161643505,0.0026094052009284496,0.0023172248620539904,0.002174022840335965"
