index,error,prediction,true_value
129,-0.40545305824279776,1.4905469417572021,1.896
953,-0.4041087865829467,1.7458912134170532,2.15
1660,-0.3983132219314576,1.4116867780685425,1.81
551,-0.397384328842163,1.772615671157837,2.17
1693,-0.39605278491973905,1.6739472150802612,2.0700000000000003
1692,-0.3956660890579222,1.6943339109420776,2.09
231,-0.3953130769729616,1.5346869230270386,1.9300000000000002
897,-0.3842362546920777,1.6557637453079224,2.04
1614,-0.381275382041931,1.4587246179580688,1.8399999999999999
582,-0.3789725160598758,1.7310274839401245,2.1100000000000003
773,-0.3751662445068362,1.694833755493164,2.0700000000000003
2320,-0.37430969238281264,1.2856903076171875,1.6600000000000001
703,-0.3742955350875854,1.8157044649124146,2.19
555,-0.36580614089965824,1.9241938591003418,2.29
1689,-0.3629459047317505,1.6270540952682495,1.99
125,-0.35919565677642806,1.4608043432235718,1.8199999999999998
1008,-0.3545235204696655,1.6254764795303345,1.98
2310,-0.35129445075988786,1.3287055492401123,1.6800000000000002
744,-0.351208782196045,2.248791217803955,2.6
561,-0.34355476379394556,1.6864452362060547,2.0300000000000002
746,-0.34311784744262663,2.046882152557373,2.3899999999999997
959,-0.34223458290100073,2.127765417098999,2.4699999999999998
957,-0.33136422634124774,1.8686357736587524,2.2
889,-0.3165755701065063,1.8534244298934937,2.17
948,-0.31591638088226315,1.6440836191177368,1.96
389,-0.3155114698410033,1.3144885301589966,1.63
552,-0.3149124288558962,1.925087571144104,2.24
961,-0.31381762504577626,2.3161823749542236,2.63
236,-0.3079132223129273,1.9820867776870728,2.29
261,-0.30695499897003176,1.7130450010299683,2.02
1612,-0.30643132686615004,1.35356867313385,1.6600000000000001
562,-0.3050418710708618,1.6549581289291382,1.96
941,-0.2997004413604736,2.1402995586395264,2.44
871,-0.2969170904159544,1.7130829095840454,2.01
2451,-0.2951374816894532,1.5348625183105469,1.83
392,-0.2948323011398315,1.4051676988601685,1.7
2308,-0.29326971054077156,1.2867302894592285,1.58
553,-0.29189027309417703,1.9681097269058228,2.26
