index,error,prediction,true_value
887,0.3279039430618287,1.7479039430618286,1.42
233,-0.3267955017089843,1.5932044982910156,1.92
0,0.3253700160980224,1.6353700160980225,1.31
2451,-0.3252006340026856,1.5047993659973145,1.83
67,0.32331044673919673,1.6233104467391968,1.3
214,-0.3210732793807982,1.2889267206192017,1.6099999999999999
536,0.32098090648651123,1.8209809064865112,1.5
1079,0.3200694465637206,1.4300694465637207,1.11
46,0.3192765855789186,1.6792765855789185,1.3599999999999999
1703,0.317671914100647,1.797671914100647,1.48
1658,0.3168133878707886,1.5268133878707886,1.21
537,0.3151168394088746,1.7351168394088745,1.42
243,-0.31346196174621577,2.376538038253784,2.69
753,-0.3090551328659057,1.3609448671340942,1.67
747,-0.3077384090423587,2.0522615909576416,2.3600000000000003
